DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
CUB;BAQ;900;6121993;252264068
CUB;BAQ;7360;1609588;6739361051
CUB;BOG;920;201029;814923319
CUB;CTG;2000;260892;1075036793
CUB;CTG;9200;2159274;8942482121
CUB;CTG;50000;77000;318890110
CUW;BAQ;138096;126398;5208381267
CUW;BAQ;21884;8934;3681361908
CUW;BAQ;6030;2402;1016192522
CUW;BAQ;1514;4278;1809854958
CUW;BAQ;1226;4872662;2065448332
CUW;BAQ;336;22848;96849244
CUW;BAQ;82080;43200;182364048
CUW;BAQ;274;12348;521257237
CUW;BAQ;52;11272;47583508
CUW;BAQ;2;640;27016896
CUW;BAQ;1;500;2110695
CUW;BAQ;1;230;9709197
CUW;BAQ;4;900;3799251
CUW;BAQ;5;125;52767375
CUW;BAQ;1;450;18996255
CUW;BAQ;2;100;422139
CUW;BAQ;1;150;6332085
CUW;BAQ;2;400;1688556
CUW;BAQ;240;4856;204990698
CUW;BAQ;10;306812;1295173108
CUW;BAQ;3;1645;6944186
CUW;BAQ;8;666;281144574
CUW;BAQ;288;1296;547092144
CUW;BAQ;100;508;21444661
CUW;BAQ;10;1645;6944186
CUW;BAQ;80;891;37612584
CUW;BAQ;72;25308;106834937
CUW;BAQ;10;76;32082564
CUW;BAQ;200;92;38836788
CUW;BAQ;3000;1519;6412291
CUW;BAQ;2150;4697;19827868
CUW;BAQ;41040;21600;91182024
CUW;BAQ;2556946;331344;1404517514
CUW;BAQ;6750;1800;7454574
CUW;BAQ;1445;8381;354297555
CUW;BAQ;14598;934272;394953211
CUW;BAQ;120;468;197841852
CUW;BAQ;1620;13608;575263231
CUW;BAQ;1536;1152;486995328
CUW;BAQ;975;300;1271655
CUW;BAQ;402315;2832272;1167071665
CUW;BAQ;13083;4890077;2015014909
CUW;BAQ;695425;3547722;1461881423
CUW;BAQ;80955;226674;934037417
CUW;BAQ;5353;22215;915395733
CUW;BAQ;625;71125;293079097
CUW;BAQ;1775;331707;1366838498
CUW;BAQ;1200;1380;56864556
CUW;BAQ;3210;3210;132271902
CUW;BAQ;1000;1150;4738713
CUW;BAQ;1100;31722;1307143075
CUW;BAQ;70;150144;618686369
CUW;BAQ;40;52;21427224
CUW;BAQ;150;933;384453846
CUW;BAQ;170;756;311518872
CUW;BAQ;1440;453;186664086
CUW;BAQ;9074;543865;2241060996
CUW;BAQ;1537;295535;1217787431
CUW;BAQ;6270;1456995;6003722736
CUW;BAQ;9762;19632;8089601184
CUW;BAQ;67;219;90697317
CUW;BAQ;4000;218304;8995478284
CUW;BAQ;1500;1140;46975068
CUW;BAQ;150;258;10631199
CUW;BAQ;8;1230;50939589
CUW;BAQ;2;75;31060725
CUW;BAQ;60;81;33377022
CUW;BAQ;20;2065;85486193
CUW;BAQ;20;440;18130728
CUW;BAQ;1;462;19037264
CUW;BAQ;20;65;26919295
CUW;BAQ;11;770;31889011
CUW;BAQ;24;36366;1498504669
CUW;BAQ;10;324077;1335398167
CUW;BAQ;1;693;28555896
CUW;BAQ;20520;10800;45591012
CUW;BAQ;8093;2810;115789422
CUW;BAQ;60;2078;8829422
CUW;BAQ;11000;8384;3677775744
CUW;BAQ;960;360;14909148
CUW;BAQ;390;11779;50048971
CUW;BAQ;200;220;9111146
CUW;BAQ;105;5838;24805662
CUW;BAQ;114;3095;13150655
CUW;BAQ;120418;3099387;1316929536
CUW;BAQ;480;1070;4546430
CUW;BAQ;217433;58961;250525289
CUW;BAQ;2500;1624;712393584
CUW;BAQ;11376;750792;3190115208
CUW;BAQ;1500;750;31060725
CUW;BAQ;4;1;438666
CUW;BAQ;1350;1250;51767875
CUW;BAQ;3295;275;113889325
CUW;BAQ;50;12;5263992
CUW;BAQ;615;880;38602608
CUW;BAQ;2410;772;338650152
CUW;BAQ;30;510;21121293
CUW;BAQ;70;22089;91480047
CUW;BAQ;15;1485;65141901
CUW;BAQ;6;8478;371901034
CUW;BAQ;2;1722;755382852
CUW;BAQ;6;156;68431896
CUW;BAQ;3;25;1096665
CUW;BAQ;2367804;192349;7810965896
CUW;BAQ;1300;111;48691926
CUW;BAQ;300;375;1553036
CUW;BAQ;1;150;6212145
CUW;BAQ;64;2385;104621841
CUW;BAQ;152;3580;157042428
CUW;BAQ;1;137;56737591
CUW;BAQ;1;2910;127651806
CUW;BAQ;46;345;142879335
CUW;BAQ;190;1849763;7660663981
CUW;BAQ;3;291;127651806
CUW;BAQ;3600;2880;119273184
CUW;BAQ;4680;3390;140394477
CUW;BAQ;2380;544113;2312322457
CUW;BAQ;750;270226;1119122063
CUW;BAQ;210;196892;815414435
CUW;BAQ;60;5818;240948397
CUW;BAQ;2408634;1340359;5660042774
CUW;BAQ;1040;71877;297673564
CUW;BAQ;460;145447;6181075703
CUW;BAQ;25;2570;105899934
CUW;BAQ;1;5244;222854792
CUW;BAQ;525;127284;527137776
CUW;BAQ;160;18315;775085305
CUW;BAQ;16;408803;1730042031
CUW;BAQ;4;10;423197
CUW;BAQ;2;2425;102625272
CUW;BAQ;1;75;3173977
CUW;BAQ;1;70;2962379
CUW;BAQ;1;10;423197
CUW;BAQ;1;375;15869887
CUW;BAQ;1;10;423197
CUW;BAQ;1;225;95219325
CUW;BAQ;3402;4350;17924697
CUW;BAQ;1500;2218;913953516
CUW;BAQ;13500;20880;860385456
CUW;BAQ;115;104826;45983602
CUW;BAQ;121530;2537084;1078006992
CUW;BAQ;13590;5432;2238320784
CHL;BAQ;23000;2929209;1226462738
CHL;BAQ;24310;30760723;1330144759
CHL;BAQ;70055;29289;1280119617
CHL;BAQ;21060;44132;185421922
CHL;BAQ;35376;697048;2954681915
CHL;BAQ;14789;2568594;1091395591
CHL;BAQ;24610;19688;8636456208
CHL;BAQ;1;7680;319099392
CHL;BAQ;22230;3362109;140771840
CHL;BAQ;20880;28076;1179621563
CHL;BAQ;29296;2061616;8828778741
CHL;BAQ;7549;2940216;1289772792
CHL;BAQ;64536;6449575;2723068611
CHL;BAQ;33000000;39994651;16212871644
CHL;BOG;200;2785138;117591033
CHL;BOG;18;199;84019591
CHL;BOG;8847;23895;1006928131
CHL;BOG;171525;9867738;4175997118
CHL;BOG;15;4184194;1758001662
CHL;BOG;5;74533;3131526354
CHL;CTG;62306;264636;111477915
CHL;CTG;20280;4388724;1865080427
CHL;CTG;13315;46379;1954397146
CHL;CTG;684288;31104;1292352538
CHL;CTG;41600;8912144;3787402748
CHL;CTG;2565;11766243;4999476651
CHL;CTG;20760;4574945;1915534046
CHL;CTG;1818;44280;1869541452
CHL;CTG;182000;131950;5578041105
CHN;BAQ;22110;18339046;7773646514
CHN;BAQ;19702;15872484;6434324074
CHN;BAQ;88996;58955836;2485612448
CHN;BAQ;40236;29211623;1213725409
CHN;BAQ;48000;543965;2305786040
CHN;BAQ;937660;41809;177646441
CHN;BAQ;32060;1703;7236047
CHN;BAQ;320880;241403788;10198572786
CHN;BAQ;76979;41434714;1764136151
CHN;BAQ;112827;18504011;7806919977
CHN;BAQ;339614;259883869;11059850526
CHN;BAQ;20116;11002477;4663784963
CHN;BAQ;91178;15143151;6409654265
CHN;BAQ;543890;39050339;1622909862
CHN;BAQ;3028;8770;37263730
CHN;BAQ;200099;5446071;2315718404
CHN;BAQ;432602;1141184;4926602012
CHN;BAQ;4898;1708262;7493564584
CHN;BAQ;102660;3407045;1481570083
CHN;BAQ;175370;6629894;284204903
CHN;CTG;22700;117846;4995315171
CHN;CTG;21022;1621489;6584591176
CHN;CTG;22098;11444289;4755033414
CHN;CTG;42133;33425486;1415754813
CHN;CTG;103539;83163462;3517189109
CHN;CTG;41208;22262758;9459445874
CHN;CTG;47000;10011;4235263671
CHN;CTG;49480;1732657;7344473123
TWN;BAQ;950959;44340;1885376706
TWN;BAQ;27336;519384;2206862616
TWN;BAQ;20037;3038167;1285329969
TWN;BAQ;664445;3024001;1279336887
ECU;BAQ;10800;93744;395795605
ECU;BAQ;902633;108157;4479246445
ECU;BAQ;311472;25920;1073458656
ECU;BAQ;135000;89955;3790676714
ECU;BAQ;66632;10258224;4165690377
ECU;BAQ;11520;1570176;6676529668
ECU;BAQ;3504;2956116;1256967128
ECU;BAQ;41742;1655289;7216066866
ECU;BAQ;42866;2032889;8862176306
ECU;BAQ;19407;18010;78512794
ECU;BAQ;21074;1153677;5029339513
ECU;BAQ;9027;1393005;6072665997
ECU;BAQ;32586;673914;2937860691
ECU;BAQ;14161;6654369;2900905622
ECU;BAQ;382;348106;1472700724
ECU;BOG;1;9600;38916096
ECU;BOG;112365;3793625;1628457724
ECU;BOG;1;8000;33711760
ECU;BOG;18678;1304193;5505507288
ECU;CTG;406;701522;296188902
ECU;CTG;7661;2832703;1195992701
ECU;CTG;126;317232;1339382054
ECU;CTG;120000;285325;1251623765
ECU;CTG;324000;21726687;9312149213
ECU;CTG;4562;21750713;9219800979
ECU;CTG;7644;35194898;1465059727
ECU;CTG;24000;65081;2854882195
ECU;CTG;22120;964432;4052089981
ECU;CTG;3119;431849;1894374734
ECU;CTG;8488;10906571;4784341874
ECU;IPI;97525;245254;1042258376
ECU;IPI;88537;7951375;3462087528
ECU;IPI;80599;4576799;1926081674
ECU;IPI;2585;3051131;1267726624
ECU;IPI;162754;33241856;1449145470
ECU;IPI;210162;4626103;1952076849
ECU;IPI;3070448;50853704;2125403528
ECU;IPI;4811;307886;1250272705
ECU;IPI;17764;10631323;4501156622
ECU;IPI;19378;1474735;6174730192
ECU;IPI;118554;28522297;1193381619
ECU;IPI;38518;2407467;1033067114
ECU;IPI;11373;582591;2539747205
ECU;IPI;2095448;53010036;2262713530
ECU;IPI;9636;977733;426232924
ECU;IPI;842028;15885707;692521511
SLV;BAQ;4343;12470;528584595
SLV;BAQ;707;2100;9211986
SLV;BAQ;840;1616532;669475412
SLV;CTG;64653;975012;4126221533
SLV;CTG;480;606743;2578051007
SLV;CTG;552;1459484;6201347516
SLV;CTG;276722;1066058;4529680442
ESP;BAQ;24700;64112;2794898528
ESP;BAQ;4119;144165;5970492559
ESP;BOG;20;80;3399768
ESP;BOG;95;350;14873985
ESP;BOG;35;115;48871665
ESP;BOG;120;52;22098492
ESP;BOG;232;6605;28069334
ESP;BOG;36;10;424971
ESP;BOG;197;88;37397448
ESP;BOG;1108;9;3824739
ESP;BOG;10;30;1274913
ESP;BOG;15;75;31872825
ESP;BOG;4;20;849942
ESP;BOG;10;50;2124855
ESP;BOG;50;5;2124855
ESP;CTG;46194;6140913;2595558472
ESP;CTG;1304;65008;2639864366
ESP;CTG;7805952;6398676;2598393546
ESP;CTG;5588352;5620768;2465639815
ESP;CTG;27726;5970639;2619116328
ESP;CTG;21860;13777206;5815895964
ESP;CTG;49858;6093237;2551244425
ESP;CTG;4;38300;168009078
ESP;CTG;26741;3639848;1499843047
SVN;BAQ;253;189497;8010777228
USA;BAQ;436463;438776;1855859709
USA;BAQ;58770;723408;3057794081
USA;BAQ;177344;32358;131171566
USA;BAQ;165552;2996355;1268048447
USA;BAQ;195696;70992;3031926335
USA;BAQ;86332;69660;295278291
USA;BAQ;97848;3006;1248974964
USA;BAQ;97848;26874;1116598575
USA;BAQ;3410;436464;1798502287
USA;BAQ;34;132338;545314609
USA;BAQ;1124;615645;2536839099
USA;BAQ;267;91541;377205675
USA;BAQ;1050;67247;2770993331
USA;BAQ;400;18482;761572988
USA;BAQ;19;16533;6812621
USA;BAQ;290;828;341187336
USA;BAQ;374;10115;416800713
USA;BAQ;67;4109;169316275
USA;BAQ;327044;769688;3257820878
USA;BAQ;870417;1699048;7226597888
USA;BAQ;4786011;13184861;5585001803
USA;BAQ;1440;13038;537246435
USA;BAQ;78;29669;122254674
USA;BAQ;1600;708;291739896
USA;BAQ;510048;7483;3083459946
USA;BAQ;180;570;23487534
USA;BAQ;2;1;412062
USA;BAQ;1;2912;1199924544
USA;BAQ;790;1896;78126955
USA;BAQ;97848;34308;1504975312
USA;BAQ;210569;372164;1632556932
USA;BAQ;1789835;4942223;2167985195
USA;BAQ;28774;306056;1312408599
USA;BAQ;14720;18560;788746176
USA;BAQ;99954;78732;3337331382
USA;BAQ;9072;9504;402860304
USA;BAQ;48760;65940;2792143556
USA;BAQ;2302729;46814;198912686
USA;BAQ;262870;243541;1032577504
USA;BAQ;173402;206330;8726982281
USA;BAQ;1961598;4583084;1954699731
USA;BAQ;25015;14130308;608248005
USA;BAQ;167121;3107847;1315231527
USA;BAQ;38100;54255;2203203316
USA;BAQ;1300;809091;3424048839
USA;BAQ;60;63;2666141
USA;BAQ;4680;1140473;4826447521
USA;BAQ;40752;37332;1572929658
USA;BAQ;1177;347753;1471680263
USA;BAQ;2706;566091;2395680129
USA;BAQ;97848;26874;1091307454
USA;BAQ;327012;1363909;577206792
USA;BAQ;6882;1237594;523746068
USA;BAQ;1823924;4302098;1789980809
USA;BAQ;12936;387002;1607970089
USA;BAQ;2347124;4940468;2068144686
USA;BAQ;4363412;12832833;5363857283
USA;BAQ;5435;1903627;8056092355
USA;BAQ;2880;638641;2702709552
USA;BAQ;22176;554736;2304894795
USA;BAQ;321449;772036;3135106949
USA;BAQ;537778;998992;4056736683
USA;BAQ;1197791;3361598;1365087801
USA;BAQ;2;485;2061109
USA;BAQ;1;24;1046256
USA;BAQ;17144;116102;4908084338
USA;BAQ;263367;328971;1390750506
USA;BAQ;89600;98630;4173040697
USA;BAQ;13680;484272;2059168128
USA;BAQ;273000;228774;9474515068
USA;BAQ;184985;225331138;9558018012
USA;BAQ;8024;44798957;1890403359
USA;BAQ;399168;353808;1495803103
USA;BAQ;24970;68395;3000256107
USA;BAQ;98800;83068;3521127918
USA;BAQ;3160000;488432;2071247755
USA;BAQ;54679;147271;6182388058
USA;BAQ;563400;7525717;3181414079
USA;BAQ;101370;109818033;4619598589
USA;BAQ;1710;9475225;4016405749
USA;BAQ;197600;166136;7042255836
USA;BAQ;9798611;124128;5311237913
USA;BAQ;30837;74900;312933912
USA;BAQ;6149;135278;560244367
USA;BAQ;45;2526;1064448822
USA;BAQ;9;5187;21857862
USA;BAQ;123;6200;26126614
USA;BAQ;68;39193;1651581262
USA;BAQ;5;182;7669425
USA;BAQ;5;1075;45300177
USA;BAQ;2;1702;717217694
USA;BAQ;5;51;21491247
USA;BAQ;27;282956;1192368095
USA;BAQ;5;29643;124914712
USA;BAQ;1;3456;1456348032
USA;BAQ;23;1708;719746076
USA;BAQ;1;48;20227056
USA;BAQ;15;223698;9426566611
USA;BAQ;1;10000;42139700
USA;BAQ;181610;53382112;2247849190
USA;BAQ;49464;49680;2136396492
USA;BAQ;1807616;24565671;1043070428
USA;BAQ;179760000;73266555;3161767821
USA;BAQ;18615;6532516;2761549281
USA;BAQ;5400;31806;1336338632
USA;BAQ;457776;50869482;2158578462
USA;BAQ;5276;15416735;6513801898
USA;BAQ;8447262;4821111;2047074023
USA;BAQ;11484641;67120483;2841281042
USA;BAQ;662905;675644363;28658156038
USA;BAQ;510318;125626;5309254632
USA;BAQ;88904;81600;350101944
USA;BAQ;245985;39525;1665571643
USA;BAQ;9073;180036;7480387778
USA;BAQ;24970;69895;2945354331
USA;BAQ;24970;833788;3657544468
USA;BAQ;130;269284;1136337197
USA;BAQ;12;1798;788721468
USA;BAQ;84894;25388;1051426248
USA;BAQ;1322;1454714;610338732
USA;BAQ;12;13044;55201816
USA;BAQ;3005;5082339;2154327267
USA;BAQ;5684895;44853821;1864955866
USA;BAQ;15370;10237536;431302033
USA;BAQ;64854;15250;642990425
USA;BAQ;51;3540;155287764
USA;BAQ;9;63215;2773027119
USA;BAQ;12;7065;309917529
USA;BAQ;15200;319200;1341128376
USA;BAQ;54645;1927903;8076738534
USA;BAQ;1145300;1547539;6433269761
USA;BAQ;180877;29366306;1242954074
USA;BAQ;1325;67901;287044008
USA;BAQ;40634;18415828;7511694836
USA;BAQ;932396;5311666;2189543199
USA;BAQ;1535627;9531466;3974848151
USA;BAQ;494420;507127576;21260369572
USA;BAQ;2008;1185654;5057354419
USA;BAQ;195;372824;1568119109
USA;BAQ;6190;4658132;2043364132
USA;BAQ;15465;5247741;2241963671
USA;BAQ;23;45;1869723
USA;BAQ;19;26;11373462
USA;BAQ;1090;50;219333
USA;BAQ;144305;9076;3800130276
USA;BAQ;1;3500;14542289
USA;BAQ;1360;334037;14016341
USA;BAQ;84799;1863;817234758
USA;BAQ;1625;151205;645586079
USA;BAQ;1055;7432603;3197552314
USA;BAQ;407960;42631844;1731206711
USA;BAQ;110660;289126;1223179347
USA;BAQ;109260000;4692003;1964802040
USA;BAQ;686250;7816737;3262040079
USA;BAQ;116314;12289072;5094193047
USA;BAQ;923;1414744;5878176435
USA;BAQ;28071;852895;3542474954
USA;BAQ;519891;57686827;24414888044
USA;BAQ;401915;20061711;8392821043
USA;BAQ;352824;731511;309312702
USA;BAQ;67200;88160;3726867024
USA;BAQ;99792;47124;1957973926
USA;BAQ;1397869;149288216;6508070488
USA;BAQ;144364;1139032;4717221296
USA;BAQ;2300;14573271;6188493381
USA;BAQ;82080;558144;2361289588
USA;BAQ;1584200;19182511;8003710649
USA;BAQ;143874;1776503;7309347871
USA;BAQ;115;1378717;5733753665
USA;BAQ;230910;245405368;10422563549
USA;BAQ;343926;160497;6776327787
USA;BAQ;20160;14112;5863451328
USA;BAQ;551;80;3347528
USA;BAQ;90;50;2030415
USA;BAQ;20;100;420455
USA;BAQ;1550;131464;562348272
USA;BAQ;320;59503;25298534
USA;BAQ;232138;59164274;2505413293
USA;BAQ;4217415;88151906;3831720029
USA;BAQ;221810000;9004738;3777263223
USA;BAQ;48324;70123;2842618125
USA;BAQ;17516;6191738;2565442603
USA;BAQ;816850;9706641;4155848087
USA;BAQ;33914;136352;5796696716
USA;BAQ;457903;50329547;2142025459
USA;BAQ;88;84228;355559236
USA;BAQ;102197;37571729;1568096267
USA;BAQ;8008599;48571202;2077337975
USA;BAQ;10438254;57817568;2461480997
USA;BAQ;878995;942915698;39974180631
USA;BAQ;1931059;425516;1798974792
USA;BAQ;3183;13551838;5745095501
USA;BAQ;155626;4132778;1756100822
USA;BAQ;134400;157235;6750791818
USA;BAQ;66678;61200;258803172
USA;BAQ;99792;47124;200263334
USA;BAQ;133056;13440;545775552
USA;BAQ;44970;1471788;6191640356
